In the James Bond movies, Bond’s only marriage was to a “bond girl” played by whom?	DIANA RIGG	Usually referred to by his first name,the Renaissance artist Michelangelo had what surname?	BUONARROTI	Officially a category in 2003,the first Emmy award for “Outstanding Reality-Competition” was presented to what TV series?	THE AMAZING RACE
According to Doris Roberts, “Everybody Loves Raymond” doesn’t air in what country?	IRAQ	Though long associated with New York,the legendary Yankees has its origins in what other Eastern city?	BALTIMORE	What acclaimed TV drama holds the all-time record for most Emmy nominations in a single year with 27?	NYPD BLUE
What author, who ironically once wrote “There are no second acts in American lives” only lived to age 44?	F. SCOTT FITGERALD	Ironically,what Founding Father had a son who was declared an “enemy to the liberties of this country”?	BENJAMIN FRANKLIN	Because they’re considered a Melmackian delicacy,ALF often attempts,albeit unsuccessfully,to eat the Tanner family cat named what?	LUCKY
On July 12, 2000, Russia launched a rocket into space bearing the corporate logo of what company	PIZZA HUT	Which of these minor characters from TV’s “Lost” does not share his name with a prominent philosopher?	RICHARD MALKIN	With an investment of $10,000,what U.S. newspaper was founded by Alexander Hamilton back in 1801?	NEW YORK POST
Nominated five times, which of these Hollywood legends never won an Oscar for Best Director?	ALFRED HITCHCOCK	Long before Wrigley,Native Americans taught colonists to make chewing gum with resin from what evergreen?	SPRUCE	Though the logo is blurred out on television,since the ’70s “60 Minutes” has featured what brand of stopwatch?	ARISTO
Popular with gourmet chefs, Jerusalem artichokes are not artichokes, but a species of what?	SUNFLOWER	To end the Cuban missile crisis,the U.S. agreed to remove its nuclear missiles from what country?	TURKEY	With police cars simply labeled “Metro Police,” which of these cop series took place in an unnamed American city?	HILL STREET BLUES
The real-life St. Nicholas is known to have been a bishop in a region that is not part of what country?	TURKEY	In a military flag-folding ceremony,the U.S. flag is folded how many times until it becomes a triangle?	12 *CORRECT*	Accepting an Emmy for his work on “Dexter” in 2010,what actor accidentally thanked HBO instead of his employer Showtime?	JOHN LITHGOW
Opus Dei, the controversial Roman Catholic organization, was founded in 1928 in what country?	SPAIN	“Uncle Sam” is the name of the largest what ever discovered in the U.S.?	DIAMOND	What First Lady started the tradition of the president’s wife making a guest appearance on “Sesame Street”?	BARBARA BUSH
What company was started in 1907 by two Seattle teenagers with a $100 loan and a bicycle?	UPS (CORRECT)	Approximately how much saliva does the average human adult produce each day?	QUART	In the series finale of “Frasier,” Dr. Crane ends his final radio show broadcast by quoting from what poet’s “Ulysses”?	ALFRED LORD TENNYSON
Housewife Josephine Dickson’s clumsy mishaps prompted her hubby to invent what product in 1920?	BAND AID BANDAGES	A popular franchise got its start in 1950 when the Open Kettle of Quincy, MA changed its name to what?	DUNKIN’ DONUTS	In a memorable episode of “Everybody Loves Raymond,” Robert suffers what unfortunate injury while on duty as a policeman?	GORED IN THE REAR BY A BULL
What does an oniomaniaic love to do?	SHOP	Consisting entirely of whistling,the unusual language Silbo Gomero is native to which of these places?	THE CANARY ISLANDS	In the memorable “Chuckles Bites the Dust” episode of “The Mary Tyler Moore Show,” how does Chuckles the Clown die?	TRAMPLED BY AN ELEPHANT
As specified on his Twitter page, Barbie’s boyfriend Ken has what last name?	CARSON	Considered the fastest men in history,the Apollo 10 astronauts returning from the moon in 1969 reached what top speed?	24,816 MILES PER HOUR *CORRECT*	When Tom Cruise jumped on her couch in 2005,a taken-aback Oprah uttered which of these phrases?	“YOU ARE GONE!”
E. Gary Gygax is a hero to generations of nerds because he co-created what?	DUNGEONS AND DRAGONS	In a classic “I Love Lucy” scene,Lucy and Ethel goof off on the assembly line at what chocolate factory?	KRAMER’S KANDY KITCHEN	Starring Sarah Michelle Gellar,the teen flick “Cruel Intentions” is based on the same novel as what more grown-up film?	DANGEROUS LIASONS
The original Declaration of Independence is housed in a sealed case filled with what inert gas?	ARGON	When the “Mona Lisa” was stolen from the Louvre in 1911, which of these artists was questioned as a possible suspect?	PABLO PICASSO	Who was the first married contestant to win “American Idol”?	KRIS ALLEN
Brides in what country place sugar lumps in their gloves to ensure a “sweet” life?	GREECE	According to the Union of Orthodox Jewish Congregations of America,which of these brands of candy is not kosher?	JOLLY RANCHER	Because Oprah loved it so much,what TV show once filmed a special 8-minute episode with her playing “Karen Stouffer”?	DESPERATE HOUSEWIVES
What artist popularized the use of the elephant and donkey as symbols of our two main political parties?	THOMAS NAST	Inspired by Farrah Fawcett’s travel plans,the Gladys Knight hit “Midnight Train to Georgia” originally had what title?	MIDNIGHT PLANE TO HOUSTON	On “Friends,” Chandler’s subscription to what magazine has the misspelled label “Miss Chanandler Bong”?	TV GUIDE
The Fort McHenry flag that inspired the composition of “The Star-Spangled Banner” had how many stars?	15 *CORRECT*	Before it spawned the word “pants,” the term “Pantaloon” first referred to what?	AN ITALIAN THEATER CHARACTER	What two “Brady Bunch” characters got their own spinoff in which they got married and moved in with each other’s families?	JAN & MARCIA
The coffee tree is believe to have originated in the Kaffa region of what present-day country?	ETHIOPIA	Before he became famous,which artist’s illustrated children’s stories including 1959’s “Card Games are Fun”?	ANDY WARHOL	Signing off in January 2010,Conan O’Brien walked away from “The Tonight Show” after hosting how many episodes?	145 *CORRECT*
At the age of 19, what future politician married his 26 year old high school geometry teacher?	NEWT GINGRICH	Airing as a radio spot on Christmas Eve 1926,what brand is credited with producing the first-ever commercial jingle?	WHEATIES	Known for its big name Hollywood guest stars,all but which of these actors appeared on the classic sitcom “I Love Lucy”?	FRANK SINATRA
Which of these men caused controversy as a fierce opponent of the United States’ entry into WWII?	CHARLES LINDBERGH	What novelist’s best-known protagonists include Elizabeth Bennet,Emma Woodhouse and Elinor Dashwood?	JANE AUSTEN	“From 1946 to 1962,what country also celebrated its independence on July 4th,the day it was no longer a U.S. territory”?	THE PHILLIPPINES
Which of these cheeky lyrics is not in Spinal Tap’s ode to the backside “Big Bottom”?	CAN I CALL YOU FANNY?	What is Dora the Explorer’s last name?	MARQUEZ	What classic baseball movie features a night game backlit by Fourth of July fireworks?	THE SANDLOT
Which of these foreign-language editions of Scrabble omits the letters J, K, W, X, and Y from its tiles?	ITALIAN	In 1764,a full round of golf at the famous Old Course at St.Andrew’s consisted of playing not 18,but how many holes?	22 *CORRECT*	Fittingly titled “Independence Day,” which of these TV shows has a series finale that takes place on the Fourth of July?	THE WONDER YEARS
In Margaret Mitchell’s early drafts of “Gone With the Wind,” what was Scarlett O Hara’s first name?	PANSY	The classic tales “The Lord of The Rings” and “Lord of the Flies” both feature a main character with what first name?	SAM	With a thermometer he bought for the occassion,what Founding Father recorded a high of 76 degrees on July 4,1776?	THOMAS JEFFERSON
A southpaw boxer is typically left-handed, but which of these terms describes a right-handed fighter?	ORTHODOX	Before his writing career,what children’s author was a dashing ladies’ man and a spy during World War II?	ROALD DAHL	“Long before burgers took hold,President Tyler on July 4,1841 served guests a soup made from what other meat?	TURTLE
Who wrote the 1865 book of poetry “Drum-Taps,” while a war correspondent for the New York Times?	WALT WHITMAN	Though decades out of fashion,what 19-century president wore a powdered wig,knee breeches and a tricorner hat?	JAMES MONROE	Before writing his influential pamphlet,”Common Sense,” American Founding Father Thomas Paine worked as a what?	CORSETMAKER
In the racy French phrase “menage a trois,” the word “menage” literally means what?	HOUSEHOLD	What geological epoch are we currently living in?	HOLOCENE	Making it notoriously difficult to sing,”The Star-Spangled Banner” spans a musical interval known as a what?	TWELFTH
Derived from the Greek word for “fire,” pyrexia is another term for what medical condition?	FEVER	Created by Sylvester Graham in 1829,Graham crackers were originally developed as part of a diet meant to do what?	DECREASE SEXUAL URGES	The part of the United States flag that is a blue field with white stars is known as which of the following?	UNION
Jon Bon Jovi once said that he held itunes and what CEO personally responsible for “killing the music business”?	STEVE JOBS	The first ever video posted on YouTube featured its co-founder,Jawed Karim standing in front of what?	ELEPHANTS AT THE ZOO	In “Born on the Fourth of July,” the real-life subject of the film Ron Kovic makes a cameo appearance playing a what?	WORLD WAR II VETERAN
In 1876, Alexander Graham Bell famously shouted “Mr. Watson, come here!” because he had just done what?	SPILLED ACID ON HIS CLOTHES	What action star’s 1970 spot for “Mandom” cologne started the trend of American celebrities appearing in Japanese ads?	CHARLES BRONSON	Whipped up by a chef running out of supplies,which of these all-American dishes was allegedly first served on July 4,1924?	CAESAR SALAD
On the TV series “Gilligan’s Island,” what is Mrs. Lovey Howell’s first name?	EUNICE	In a Barbara Walters interview,how did Katharine Hepburn respond to the famous question, “What kind of a tree are you”?	AN OAK	In the first U.S.-published cookbook,1796’s “”American Cookery,””” the apple pie recipe calls for which of these ingredients?	ROSE WATER
What line appeared on the reverse side of President Truman’s “The Buck Stops Here” desk sign?	I”M FROM MISSOURI	Ms. magazine debuted in July of 1972 with what woman on its cover?	WONDER WOMAN	Based on true events,which of these films opens with a scene of a murder taking place on the Fourth of July?	ZODIAC
Patzer is slang for someone who is bad at playing what?	CHESS	When baking in high altitudes — over 3,500 feet — Pillsbury recommends all but which of these things?	LOWERING OVEN TEMPERATURE	To create a fireworks display that was red,white and blue,you would likely use all but which of these chemical elements?	BARIUM
The U.S. icon “Uncle Sam” was based on Samuel Wilson, who, during the War of 1812, was a what?	MEAT INSPECTOR	Twenty-five times the size of the Bonneville Salt Flats, the Salar de Uyuni Salt Flats are located where?	BOLIVIA	John Hancock may have been the first,but who,months later,was the last person to sign the Declaration of Independence?	THOMAS MCKEAN
On Amelia Earhart’s historic 1932 solo flight across the Atlantic Ocean, she landed in what country?	IRELAND	In Jonathan Swift’s novel “Gulliver’s Travels,” Gulliver pays a visit to which of these nonfictional countries?	JAPAN	Many historians believe Paul Rever made his famous midnight ride on a horse with what name?	BROWN BEAUTY
In February 2010, Apple revealed what chart topping hit as “The Most Downloaded Itunes Song of All Time”?	I GOTTA FEELING	Inspired by Farrah Fawcett’s travel plans, the Gladys Knight hit “Midnight train to Georgia” originally had what title?	MIDNIGHT PLANE TO HOUSTON	In “Independence Day,” “POTUS” Bill Pullman vows to fight for freedom “not from tyranny, oppression, or persecution, but from” what?	ANNIHILATION
What Hollywood-leading man made his big-screen debut in the 1991 sci-fi comedy “Critters 3”?	LEONARDO DICAPRIO	Which of these European nations is bordered by exactly two other countries?	THE NETHERLANDS	Long before burgers took hold, President Tyler on July 4th, 1841 served guests a soup made from what other meat?	TURTLE
Whose left arm is buried more than a hundred miles away from the rest of his body?	STONEWALL JACKSON	“Taoiseach” which means “leader” or “chief,” is the official title of what country’s prime minister?	IRELAND	Dying days later, what U.S. president is thought to have contracted cholera from iced milk and cherries at a 4th of July celebration?	ZACHARY TAYLOR
To a physicist, a quark is a subatomic particle, but to a chef, a quark is a what?	SOFT CHEESE	In 2012, pop icon Beyonce gave birth to a daughter with what colorful, unusual name?	BLUE IVY	All but which of these classic movie posters features an American flag?	THE DEER HUNTER
Mario, Nintendo’s most famous creation, first appeared in “Donkey Kong” not as a plumber but as a what?	CARPENTER	Which of these legendary actresses has lost the Best Actress Oscar a whopping 12 times?	MERYL STREEP	To Chief Brody’s dismay in “Jaws,” the decision to not close Amity’s beaches for July 4th is made by the mayor named what?	VAUGHN
What is the subject of the proposed legislation in the Schoolhouse Rock cartoon “I’m Just a Bill”?	SCHOOL BUS SAFETY	What Oscar-winning film’s advance screening copies were labeled with the decoy title “Baby’s Day Out 2”?	TITANIC	Later replaced by Lady Liberty,the female personification of the United States was a young woman named what?	COLUMBIA
In 2007, what eco-conscious city became the first in the U.S. to ban the use of plastic shopping bags?	SAN FRANCISCO	What First Lady is said to haunt the White House’s East Room,where she hangs her laundry out to dry?	ABIGAIL ADAMS	Born July 4th,1826,Stephen Foster famously wrote “Camptown Races,” “My Old Kentucky Home” and which of these tunes?	OH! SUSANNA
Though Tom Cruise’s camp says it is Hebrew for “princess,” “Suri” also means what in Japanese?	PICKPOCKET	Which of the following is the name of an advanced mathematics problem,and not a ’70s sci-fi movie?	THE KATO CONJECTURE	At what event did Patrick Henry deliver his “give me liberty,or give me death” speech?	VIRGINIA CONVENTION
In 2010, a British mag published “Last Letter,” a draft of a poem by Ted Hughes about what poet’s death?	SYLVIA PLATH	The world’s first nuclear reactor was built in 1942 in what unusual location on the Universirty of Chicago campus?	SQUASH COURT	In “National Treasure,” Nicolas Cage quotes a line from the Declaration of Independence that includes all but which of these phrases?	INSURE DOMESTIC TRANQUILITY
Which of these Disney cartoon characters debuted the earliest, alongside Mickey in “Steamboat Willie”?	MINNIE MOUSE	A fun abbreviation to text for many Americans, “lol” is a word that means “fun” in what language?	DUTCH	Which of these iconic lines from “2001:A Space Odyssey” appears in the novel,but not the film?	“OH MY GOD–IT’S FULL OF STARS!”
Chomolunga, or “Goddess Mother of the World,” is a local name for what natural wonder?	MOUNT EVEREST	Which of these TV newsmen interned for the CIA in college,causing some to allege that he is an active agent?	ANDERSON COOPER	The most famous gunfight of the American Old West,the gunfight at the O.K. Corral lasted about how long?	30 SECONDS
Forgoing an agent, what actor allegedly forces filmmakers to call a 1800 number and leave voicemails?	BILL MURRAY	According to a local legend,the original Garden of Eden is located on the remote island of Praslin where?	SEYCHELLES	What male star appeared on “The Oprah Winfrey Show” 26 times,making him her most frequent male celebrity guest?	CHRIS ROCK
Though now mostly void of big-name businesses, London’s Fleet Street is short for what industry?	NEWSPAPER	According to the company, Chanel No.5 recreates a scent that perfumer Ernest Beaux whiffed while traveling where?	INSIDE THE ARCTIC CIRCLE	What is Eyjafjallajokull?	A VOLCANO IN ICELAND
Used to describe someone who is annoyingly virtuous, the phrase “little two-goody shoes” comes from a what?	OLD CHILDREN’S STORY	Even though he won the 2000 Nobel Prize for Literature,what writer’s books are banned in his native country?	GAO XINGJIAN	According to the Oxford University Press,what is the most commonly used noun in the English language?	TIME
In 1892, Juan Vucetich gained notoriety as the first to solve a murder case using what?	FINGERPRINTS	Which of these obscure words refers to the plastic or metal tip at the end of a shoelace?	AGLET	Unbeknownst to most parkgoers,”Club 33″ is a hidden,super-exclusive restaurant located in what part of Disneyland?	NEW ORLEANS SQUARE
What lovey-dovey couple’s Barbara Walters interview inspired the love song “I don’t wanna miss a thing”?	BARBARA STREISAND AND JAMES BROLIN	A stylish New Yorker,what president refused to move into the White House until a member of the Tiffany family redecorated it?	CHESTER ARTHUR	What words are on the official flag of the Salvation Army?	BLOOD AND FIRE
Now used to refer to a “snooty person,” the word snob originally referred to a person with what job?	SHOEMAKER	Later changed at the request of one of its stars,which of these ’70s TV shows was originally titled “Alley Cats”?	CHARLIE’S ANGELS	Considered a key piece in human evolution,the Australopithecus afarensis fossil known as Lucy is about how old?	3.2 MILLION YEARS OLD
With over 20% of the world’s forests, what nation has more forestland than any other?	RUSSIA	Ancient Babylon’s Code of Hammurabi contains an early instance of the legal principle “lex talionis,” better known as what?	AN EYE FOR AN EYE	Meaning “being resentful,” the phrase “having a chip on your shoulder” is said to derive from dockworkers carrying “chips” of what?	WOOD
What club did astronaut Alan Shepard use to make his famous golf shot on the moon?	SIX IRON	Former House speaker Newt Gingrich once stated in an interview that he thought what actor should play him in a movie?	BRAD PITT	Known for classic toys,the Wham-O company got its name from the sound made by which of its products?	SLINGSHOT
If Prince Charles assumes the throne and uses “Charles” as his king name, what Charles will he be?	CHARLES III	What religious phrase dates back to 1896 when it was the subtitlle of a book by Kansas minister Charles M. Sheldon?	WHAT WOULD JESUS DO?	Awarded a Fulbright Scholarship for engineering,what action hero quit MIT after two weeks to pursue acting?	DOLPH LUNDGREN
Which of these cartoon characters is usually squinting?	MR. MAGOO	Like the U.S., which of these countries also saw a massive “gold rush” in the mid-19th century?	AUSTRALIA	The Dalai Lama’s followers often refer to him as “Kundun,” a Tibetan word meaning what?	THE PRESENCE
Santa Domingo and Port a Prince, the capitals of two separate countries, are located on what island?	HISPANIOLA	Which of these South American capital cities is not located on a coast?	BOGOTI	In all of the English language,there are only two commonly used words that have what ending?	#NAME?
Which of these potent potables is not one of the 50 official flavors of Jelly Belly jellybeans?	IRISH COFFEE	Bitterballen,deep-fried meatballs with mustard,are a traditional treat of what European nation?	THE NETHERLANDS	Though he does not drink coffee,what musician and Seattle native hit it big by investing in Starbucks in the 1980s?	KENNY G
Originally reading “Hollywoodland,” the “Hollywood” sign was built as a giant advertisement for a what?	HOUSING DEVELOPMENT	Featuring participants slathered in olive oil,what nation has hosted the Kirkpinar wrestling festival since 1346?	TURKEY	Long of interest to scientists,the Brazilian town of Candido Godoi is known for producing children who are what?	TWINS
In 1982, who became the first professional baseball player to be featured on a U.S. postal stamp?	JACKIE ROBINSON	In 2008,what star NFL quarterback infamously revealed he did not know games could end in ties?	DONOVAN MCNABB	Considered a god of healing,which of these deities is mentioned in the classic Hippocratic oath?	APOLLO
One of the world’s most famous gems, the Hope Diamond is cut into what classic shape?	CUSHION	Which of these is not one of the many royal titles held by Prince Charles?	DUKE OF EDINBURGH	In 1911,what explorer beat a rival by five weeks to become the first man to reach the South Pole?	ROALD AMUNDSEN
What is the name of the east coast peninsula that includes land from Virginia, Delaware, and Maryland?	DELMARVA	A key part of Watergate,the “18 1/2 Minute gap” is an erased portion of a taped conversation between Richard Nixon and whom?	H.R. HALDEMAN	At what Spanish landmark did Columbus win the support of Isabella and Ferdinand to set sail for the New World?	THE ALHAMBRA
Ronald Reagan was famous for his love of Jelly Belly jelly beans, with what flavor being his favorite?	LICORICE	A standard barrel of oil holds roughly how many gallons?	42 *CORRECT*	Before it became the ubiquitous birthday tune,the song “Happy Birthday to You” had what title?	GOOD MORNING TO ALL
Featuring a stick and a ball, “kolven” is thought to be a 1300s Dutch forerunner of which of these sports?	GOLF	Before taking its current name,what Internet company was originally called BackRub?	GOOGLE	When founded in 1946,the Centers for Disease Control and Prevention focused on what disease?	MALARIA
Before he was a legendary Wild West gunslinger, John “Doc” Halliday was what type of doctor?	DENTIST	Khrushchev’s 1960 “shoe-banging” outburst at the U.N. was in response to a delegate from what nation?	THE PHILIPPINES	Which of these was not one of the four original Kellogg’s Pop-Tarts flavors?	CHERRY
The voyager space proves traveling to interstellar space bear notes to exterrestrials from what U.S. president?	JIMMY CARTER	As of 2011,what magazine’s circulation of 24 million is the largest in the U.S.?	AARP THE MAGAZINE	Usually considered to be the world’s southernmost city,Ushuaia is located in what country?	ARGENTINA
“Hypermobility” and “ligamentous laxity” are two ways of describing what common condition?	DOUBLE-JOINTEDNESS	Refusing the Secret Service,what First Lady was given her own gun and later wrote, “I carried it religiously”?	ELEANOR ROOSEVELT	In the 1911 novel “The Phantom of the Opera,” what is the Phantom’s name?	ERIK
In CB radio lingo, the question “What’s your 20?” is actually asking what?	WHAT IS YOUR LOCATION?	Whose poem “Parliament of Fowls” is believed to contain the first-ever reference to Valentine’s Day as a day for lovers?	GEOFFREY CHAUCER	In 2005,chess legend Bobby Fischer avoided deportation to the U.S. when he was granted citizenship where?	ICELAND
Until switching over to vanilla in the 1940s,Hostess Twinkies had what flavor cream filling?	BANANA	Which of these rooms in the White House is also oval-shaped,like the Oval Office?	DIPLOMATIC RECEPTION ROOM	King Gustav of Sweden once said “Sir,you are the greatest athelete in the world” to what legendary Olympian?	JIM THORPE
Inaugurated in 1875,what is the oldest continuously running sporting event in the United States?	KENTUCKY DERBY	Who once endorsed an apple drink in Japan because his name sounds like the Japanese word for “apple”?	RINGO STARR	Which of these popular games was an Olympic sport from 1900 to 1920?	TUG OF WAR
England coronated Queen Elizabeth II in 1953,how many years after the death of Queen Elizabeth I?	350 *CORRECT*	Eventually revealing GENERAL HOSPITAL,what was the first letter Vanna White ever turned on “Wheel of Fortune”?	T *CORRECT*	Competiting in 2012,Olympic weightlifter Holley Mangold is the younger sister of Nick Mangold,the center for what NFL team?	NEW YORK JETS
The first McDonald’s Happy Meal to feature a movie tie-in promoted what popular film?	STAR TREK	Who coined the word “pandemonium” as a name for the capital of Hell?	JOHN MILTON	Before he was a Kardashian,Bruce Jenner set a world record when he won what final event of the ’76 Olympic decathlon?	1500 METERS
The term “slush fund” was originally used by sailors to refer to the side money they made selling what?	ANIMAL FAT	“Borborygmi” is the technical name for a bodily condition more commonly referred to as what?	GROWLING STOMACH	Charlotte Cooper,the first woman to win an individual Olympic gold medal,won in 1900 in what sport?	TENNIS
Rejected for financing reasons,a 1937 Congressional bill proposed adding what woman to Mount Rushmore?	SUSAN B.ANTHONY	Which of these common Mexican food items was actually invented in California in the late 1940s?	TORTILLA CHIPS	At the 1936 Olympics in Berlin,the U.S. men won the first basketball gold medal with a 19 to 8 victory over what country?	CANADA
On the classic sitcom “Gilligan’s Island,” what character’s full name is never revealed on the show?	GILLIGAN	Meaning “to obstruct,” the verb “stymie” derives from an outdated rule about blocking an opponent’s ball in what game?	GOLF	Better known as “Olympic Fanfare,” the rousing theme heard in Olympics TV coverage is officiallly named what?	BUGLER’S DREAM
Which piece of U.S. currency was the first to use the motto “In God We Trust”?	TWO-CENT COIN	The Statue of Freedom,which sits atop the U.S. Capitol Building dome,depicts what?	WOMAN WEARING A HELMET	Which of these NBA stars is one of a select group of athletes to have lit the Olympic Cauldron?	STEVE NASH
Which of these actors has appeared in films directed by Spike Lee and Ang Lee?	RANDY QUAID	Though usually translated as “Seize The Day,” Latin scholars will point out that “Carpe Diem” literally means what?	PLUCK THE DAY	The tradition of the torch relay,which starts in Greece and ends in the host city,debuted at what Olympic Games?	1936 BERLIN
Only two men are said to have run unopposed for U.S. president:George Washington and whom?	JAMES MONROE	Pee-wee Herman came up with his stage name after spying the words “Pee-wee” written on a small what?	HARMONICA	In 1984 Carl Lewis repeated Jesse Owens’ 1936 feat by winning gold medals in all but which of these events?	HIGH JUMP
In the 1961 movie “West Side Story”,the Jets battle the Sharks after triumphing over what other gangs?	THE EMERALDS & THE HAWKS	In 1966,a famous “Black & White” masked ball was hosted at New York’s Plaza Hotel by what well-known author?	TRUMAN CAPOTE	In a strange instance of early “doping,” Thomas Hicks won the 1904 Olympic marathon after taking what?	BRANDY AND STRYCHNINE
Which of these locales is not mentioned in Martin Luther King Jr.’s famous “I Have A Dream” speech?	BLUE RIDGES OF NORTH CAROLINA	The planet Venus is surrounded by a thick layer of clouds composed of what concentrated substance?	SULFURIC ACID	In equestrian dressage,a horse that is “piaffing” is doing what?	TROTTING IN PLACE
An important Aztec god,Quetzalcoatl was depicted as a feathered version of what animal?	SERPENT	The runaway winner of the Associated Press 2011 Female Athlete of the Year award,Abby Wambach is a what?	SOCCER PLAYER	Future U.S. army general George Patton placed fifth in what sport at the 1912 Summer Olympics?	PENTATHLON
Which author is among the few to have topped both the NY Times Fiction and Non Fiction Bestseller lists?	DR.SEUSS	The disputed academic theory of “Oxfordianism” holds that Edward de Vere actually wrote what famous author’s works?	WILLIAM SHAKESPEARE	Before Kerri Strug,Shun Fujimoto competed in pommel horse and rings at the ’76 Olympics despite having a broken what?	KNEE
Though most trees have a layer of cork bark,most of the world’s supply of cork comes from a species of what?	OAK	The longest place name in the U.S., Chargoggagoggoggmanchauggagoggchaubunagungamaugg is a lake located in what state?	MASSACHUSETTS	At the start of each Olympic games,one athlete recites the Olympic Oath,which contains all but which of these phrases?	THE GOODWILL OF OUR NATIONS
“And ye shall know the truth and the truth shall set you free” is etched in the lobby of what agency’s headquarters?	CIA *CORRECT*	The Henry Ford Museum displays a test tube that allegedly holds what odd memento of Ford’s hero,Thomas Edison?	HIS BREATH	Alice Coachman became the first African-American woman to win an Olympic gold medal when she placed first in what event?	HIGH JUMP
Kept in an Atlanta bank vault,the secret formula for classic Coca-Cola has what mysterious code name?	MERCHANDISE 7X	In the title of a classic novel by James Fenimore Cooper,what character is considered “The Last of the Mohicans”?	UNCAS	While competiting in the Olympics,what NBA star one jumped over the head of a 7-foot tall French player and dunked?	VINCE CARTER
Visibly dehydrated,Michael Jordan’s legendary “flu game” came against what 1997 NBA finals opponent?	UTAH JAZZ	At the 1927 Thanksgiving Day Parade,Macy’s debuted its official balloon in the form of what character?	FELIX THE CAT	Before she turned her focus to golf,Babe Didrikson Zaharias won medals in all but which of these Olympic events?	STEEPLECHASE
Though treasured today,what famous painting was once cut into to enlarge a doorway?	THE LAST SUPPER	Besides Abraham Lincoln,who is the only other signer of the Emancipation Proclamation?	WILLIAM SEWARD	In the Olympics,rhythmic gymnasts may use all of the following as props except which?	BATON
Though not toxic in reasonable amounts, which of these foods contains the radioactive element radium?	BRAZIL NUT	Real-life serial killer Ed Gein is said to have at least partially inspired all but which of these horror films?	FRIDAY THE 13TH	Which of the following is not one of the sixteen methods by which the U.S. Postal Service delivers mail?	BY SUBMARINE
Joachim Prinz, who spoke just before Martin Luther King at the 1963 March on Washington, is a what?	RABBI	Truman Capote’s groundbreaking book “In Cold Blood” was first published in serial form in what magazine?	THE NEW YORKER	Whose career was rejuvenated after singing “When The Saints Go Marching In” at the ’84 Olympics opening ceremony?	ETTA JAMES
What was the name of the first chimpanzee sent into space by NASA?	HAM	Which of these historic events happened the same year actress Betty White was born?	USSR WAS FORMED	The first member of the British Royal Family to compete in the Olympics,in 1976 Princess Anne placed 24th in what sport?	EQUESTRIAN
In 1999, Al Gore famously said, “I took the initiative in creating the Internet” to what journalist?	WOLF BLITZER	Though she rarely left her house,which of these poets loved baking,and often sent cakes to her neighbors?	EMILY DICKINSON	A.C. Gilbert,an Olympic gold medal pole-vaulter,invented what popular toy?	ERECTOR SET
Short for Club Mediterranee, Club Med opened its first vacation village in 1950 on what island?	MARJORCA	The humorous “Godwin’s Law” theory says that if an online discussion gets long enough,what figure will inevitably be mentioned?	HITLER	In 2008,Michael Phelps won the 100m butterfly by just 0.01 second,when he edged out a competitor from what country?	SERBIA
Since winning a hotly contested election in 2006,Felipe Calderon has been president of what country?	MEXICO	Muenster is a semisoft cheese that is named after a city in what European country?	FRANCE	At the 1928 Olympics,rower Bobby Pearce still went on to win gold even though he stopped in the middle of a race to do what?	LET DUCKS GO BY
In which of these novels is the last word of the novel the same as the title of the novel itself?	LOLITA	Which of these actresses is named after her birthplace,a small town in Minnesota?	WINONA RYDER	Which of these Olympians was not a member of the “Magnificent Seven,” the women’s gymnastics team that won gold in 1996?	CARLY PATTERSON
Retired broadcaster Elwood Edwards is the voice for what famous recorded phrase?	YOU’VE GOT MAIL	What celebrity animal is buried near the Seine River in a French cemetery named Cimetire des Chiens?	RIN TIN TIN	Gold medals from every Summer Olympics since 1912 have been won by a former,current or future student of what school?	UNIVERSITY OF SOUTHERN CALIFORNIA
A person who suffers from gamophobia has an exaggerated fear of what?	MARRIAGE	While “web” was the American Dialect Society’s “Word of the 1990s,” what was its “Word of the Twentieth Century”?	JAZZ	Making his official debut at the Munich games in 1972,who was the first official mascot of the Summer Olympics?	WALDI THE DACHSHUND
For ordering his favorite beverages,LBJ had four buttons in the Oval Office:”coffee”,”tea”,”Coke” and what?	FRESCA *CORRECT*	Of the following wildly successful businessmen,which is the only one that is not dyslexic?	WARREN BUFFETT	Up until the 1952 games,all but which of the following were competitions in the Olympic Games?	CUISINE
By definition, eustatic change is a worldwide alteration in what?	SEA LEVELS	As of 2011,what actress has won more Primetime Emmy Awards than any other performer?	CLORIS LEACHMAN	Translating to “Faster,Higher,Stronger,” what is the official Latin motto of the Olympic Games?	CITIUS,ALTIUS,FORTIUS
A 1925 advertisement for what product gave us the saying, “Often a bridesmaid but never a bride”?	LISTERINE	Featuring a less rounded shape,what car’s 2012 model is marketed with the slogan “More power,less flower”?	VOLKSWAGEN BEETLE	What U.S. city was the first to host an Olympic Games?	ST.LOUIS
According to Bill Cosby, instead of obstetrician, Cliff Huxtable was originally going to have what job?	CHAUFFEUR	Located outside the Guggenheim Bilbao,Jeff Koon’s 43-ft. tall sculpture “Puppy” is covered with what unusual material?	FLOWERS	What country trails only the U.S., the Soviet Union and Germany for all-time most Olympic medals?	GREAT BRITAIN
